#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
TW14359.fasta	NC_013008.1	5432339	5432872	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5432885	5433388	fimG	1-504/504	===============	0/0	100.00	98.02	vfdb	NP_757247	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5433399	5434310	fimH	1-912/912	===============	0/0	100.00	97.37	vfdb	NP_757248	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5453974	5456157	espX6	1-2196/2196	========/======	1/12	99.45	99.41	vfdb	NP_290952	(espX6) Type III secretion system effector EspX6 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	5462747	5462884	entD	1-138/771	===...../......	2/2	17.77	82.01	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5480486	5481209	cheD	795-1518/1674	.......=======.	0/0	43.25	77.21	vfdb	YP_001006778	(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	2	661	espFu/tccP	1-660/1155	=========......	0/0	57.14	97.88	vfdb	NP_288437	(espFu/tccP) Type III secretion system effector TccP [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	986	1639	espJ	1-654/654	===============	0/0	100.00	100.00	vfdb	NP_288436	(espJ) Type III secretion system effector EspJ adenosine diphosphate (ADP) ribosyltransferase  [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	23059	23735	fliP	10-686/687	========/======	2/2	98.40	76.55	vfdb	YP_001006751	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	24164	24423	fliN	157-416/417	.....==========	0/0	62.35	79.23	vfdb	YP_001006749	(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	24569	25577	fliM	1-1005/1005	========/======	8/14	99.50	76.23	vfdb	YP_001006748	(fliM) flagellar motor switch protein FliM [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	27794	29035	fliI	43-1281/1332	========/======	4/9	92.79	75.82	vfdb	YP_001006744	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	29851	30838	fliG	6-993/993	===============	0/0	99.50	78.24	vfdb	YP_001006742	(fliG) flagellar motor switch protein G [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	33375	34514	espR4	1-1140/1140	===============	0/0	100.00	100.00	vfdb	NP_288396	(espR4) Type III secretion system effector espR4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	35333	36472	espR3	1-1140/1140	===============	0/0	100.00	99.56	vfdb	NP_288394	(espR3) Type III secretion system effector espR3 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	45852	45974	entD	15-137/771	===...../......	3/4	15.69	84.80	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	92959	93347	cheA	1-389/2055	===............	0/0	18.93	75.32	vfdb	YP_001006780	(cheA) chemotaxis protein CheA [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	100844	101231	cheY	1-388/390	===============	0/0	99.49	76.80	vfdb	YP_001006774	(cheY) chemotaxis regulatory protein CheY [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	113742	113853	entD	15-126/771	===...../......	2/2	14.40	90.27	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	247253	247374	entD	10-131/771	===...../......	2/2	15.69	81.30	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	265508	267406	espL1	1-1899/1899	===============	0/0	100.00	99.95	vfdb	NP_288154	(espL1) Type III secretion system effector espL1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	425632	426390	paa	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_287515	(paa) outer membrane adhesin Paa [Paa (VF0194)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	461068	461714	nleG7'	1-648/648	========/======	1/1	99.85	99.85	vfdb	NP_287535	(nleG7') Type III secretion system effector NleG7 E3 Ubiquitin Ligase [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	465035	465149	astA	3-117/117	===============	0/0	98.29	90.44	vfdb	BAA94855	(astA) heat-stable enterotoxin 1 [EAST1 (VF0216)] [Escherichia coli O44:H18 042]
TW14588.fasta	TW14588	596292	596422	entD	10-141/771	===...../......	2/3	16.86	87.22	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	605048	606307	espR1	1-1260/1260	===============	0/0	100.00	100.00	vfdb	NP_287686	(espR1) Type III secretion system effector espR1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	896429	897019	espM1	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_287949	(espM1) Type III secretion system effector EspM1 Rho guanine exchange factor [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	901941	902037	east1	21-117/117	..=============	0/0	82.91	97.94	vfdb	AHY03744	(east1) EAST1 [EAST1 (VF0188)] [Escherichia coli ONT:HND str. A16]
TW14588.fasta	TW14588	902457	903026	nleF	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_287958	(nleF) Type III secretion system effector NleF caspase inhibitor [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	903092	904003	nleH2	1-912/912	===============	0/0	100.00	100.00	vfdb	NP_287959	(nleH2) Type III secretion system effector NleH2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	905830	907155	nleA/espI	1-1326/1326	===============	0/0	100.00	100.00	vfdb	NP_287961	(nleA/espI) Type III secretion system effector NleA [NleA/EspI (VF0338)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1118181	1119542	espK	1-1362/1362	===============	0/0	100.00	100.00	vfdb	NP_287316	(espK) Type III secretion system effector EspK [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1119958	1120071	nleB2	868-981/981	.............==	0/0	11.62	87.72	vfdb	NP_286532	(nleB2) Type III secretion system effector NleB2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1121656	1121810	espK	1208-1362/1362	.............==	0/0	11.38	96.13	vfdb	NP_287316	(espK) Type III secretion system effector EspK [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1122187	1125000	espN	1-2814/2814	===============	0/0	100.00	99.89	vfdb	NP_287312	(espN) Type III secretion system effector EspN [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1126179	1128128	espX7/nleL	1-1950/1950	===============	0/0	100.00	99.95	vfdb	NP_287310	(espX7/nleL) Type III secretion system effector NleL putative E3 ubiquitin ligase [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1210938	1211114	flgJ	94-267/924	.====.../......	1/3	18.83	75.71	vfdb	YP_001006756	(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	1212343	1212894	flgH	127-678/684	..=============	0/0	80.70	78.62	vfdb	YP_001006758	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	1213088	1213735	flgG	7-654/654	========/======	2/2	98.93	75.50	vfdb	YP_001006759	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	1215587	1215988	flgE	1-402/1260	=====.../......	4/4	31.75	76.24	vfdb	YP_001006761	(flgE) flagellar hook protein FlgE [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	1216128	1216597	flgD	1-461/576	========/====..	3/9	80.03	75.53	vfdb	YP_001006762	(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	1218560	1218696	flgM	91-227/258	.....=========.	0/0	53.10	81.02	vfdb	YP_001006766	(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14588.fasta	TW14588	1235038	1235149	entD	3-114/771	===...../......	2/2	14.40	85.84	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1244161	1244616	csgB	1-456/456	========/======	2/2	99.78	83.37	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
TW14588.fasta	TW14588	1245370	1246020	csgD	1-651/651	===============	0/0	100.00	81.57	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
TW14588.fasta	TW14588	1246025	1246414	csgE	1-396/396	========/======	1/6	98.48	79.29	vfdb	NP_460112	(csgE) curli production assembly/transport protein CsgE [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
TW14588.fasta	TW14588	1246439	1246855	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
TW14588.fasta	TW14588	1246882	1247715	csgG	1-834/834	===============	0/0	100.00	83.21	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
TW14588.fasta	TW14588	1303919	1304160	pet	3647-3888/3888	..............=	0/0	6.22	87.60	vfdb	YP_006099165	(pet) Pet serine protease precursor autotransporter [Pet (VF0217)] [Escherichia coli O44:H18 042]
TW14588.fasta	TW14588	1432461	1432730	stx2B	1-270/270	===============	0/0	100.00	100.00	vfdb	NP_286977	(stx2B) shiga-like toxin II B subunit encoded by bacteriophage BP-933W [Stx (VF0206)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1432742	1433701	stx2A	1-960/960	===============	0/0	100.00	100.00	vfdb	NP_286976	(stx2A) shiga-like toxin II A subunit encoded by bacteriophage BP-933W [Stx (VF0206)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1490777	1491556	espFu/tccP	376-1155/1155	....===========	0/0	67.53	96.92	vfdb	NP_288437	(espFu/tccP) Type III secretion system effector TccP [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1551284	1552324	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]
TW14588.fasta	TW14588	1743581	1745593	espX2	1-2013/2013	===============	0/0	100.00	99.95	vfdb	NP_286562	(espX2) Type III secretion system effector EspX2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1762746	1762874	entD	1-131/771	===...../......	1/2	16.73	87.79	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1771515	1772213	nleD	1-699/699	===============	0/0	100.00	99.86	vfdb	NP_286535	(nleD) Type III secretion system effector NleD [NleD (VF0343)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1772444	1773325	nleH1	1-882/882	===============	0/0	100.00	100.00	vfdb	NP_286534	(nleH1) Type III secretion system effector NleH1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1774153	1775145	nleC	1-993/993	===============	0/0	100.00	100.00	vfdb	NP_286533	(nleC) Type III secretion system effector NleC  zinc metalloprotease  [NleC (VF0340)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1775206	1776186	nleB2	1-981/981	===============	0/0	100.00	100.00	vfdb	NP_286532	(nleB2) Type III secretion system effector NleB2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	1914052	1914173	entD	5-126/771	===...../......	2/2	15.69	88.62	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1991253	1991999	entA	1-747/747	===============	0/0	100.00	96.12	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1991999	1992856	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1992870	1994480	entE	1-1611/1611	===============	0/0	100.00	95.41	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1994490	1995677	entC	1-1188/1188	===============	0/0	100.00	98.15	vfdb	NP_752611	(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1995854	1996810	fepB	1-957/957	===============	0/0	100.00	97.60	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1996814	1998064	entS	1-1251/1251	===============	0/0	100.00	96.40	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1998163	1999179	fepD	1-1017/1017	===============	0/0	100.00	96.66	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	1999176	2000168	fepG	1-993/993	===============	0/0	100.00	94.16	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2000165	2000980	fepC	1-816/816	===============	0/0	100.00	96.32	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2002354	2006207	entF	1-3854/3882	========/======	2/2	99.25	95.72	vfdb	NP_752604	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2006425	2007627	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2007870	2010110	fepA	1-2241/2241	===============	0/0	100.00	96.88	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2010135	2010905	entD	1-771/771	===============	0/0	100.00	94.29	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2198603	2200162	espY3	1-1572/1572	========/======	1/12	99.24	99.24	vfdb	NP_286160	(espY3) Type III secretion system effector EspY3 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2206364	2206499	entD	1-136/771	===...../......	4/4	17.38	83.33	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2368700	2368837	fimE	400-537/597	..........====.	0/0	23.12	81.16	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2383610	2387851	fdeC	1-4245/4251	========/======	3/5	99.76	92.16	vfdb	YP_002390132	(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]
TW14588.fasta	TW14588	2398038	2398628	ykgK/ecpR	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2398703	2399290	yagZ/ecpA	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2399348	2400016	yagY/ecpB	1-669/669	===============	0/0	100.00	100.00	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2400042	2402567	yagX/ecpC	1-2526/2526	===============	0/0	100.00	100.00	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2402557	2404200	yagW/ecpD	1-1644/1644	===============	0/0	100.00	100.00	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2404124	2404879	yagV/ecpE	1-756/756	===============	0/0	100.00	100.00	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2555924	2556072	algW	633-781/1170	.......=/==....	2/2	12.65	77.33	vfdb	NP_253136	(algW) AlgW protein [Alginate regulation (CVF523)] [Pseudomonas aeruginosa PAO1]
TW14588.fasta	TW14588	2598631	2598762	entD	1-132/771	===...../......	2/2	16.99	88.72	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14588.fasta	TW14588	2660574	2661143	espY2	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_285765	(espY2) Type III secretion system effector EspY2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2677613	2678365	espY1	1-753/753	===============	0/0	100.00	100.00	vfdb	NP_285753	(espY1) Type III secretion system effector EspY1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14588.fasta	TW14588	2717064	2718485	espX1	1-1422/1422	===============	0/0	100.00	100.00	vfdb	NP_285716	(espX1) Type III secretion system effector EspX1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
